,acuracia-knn-0.0,acuracia-knn-0.05,acuracia-knn-0.1,acuracia-knn-0.15,acuracia-knn-0.2,acuracia-knn-0.25,acuracia-knn-0.3,acuracia-knn-0.35,acuracia-knn-0.4,acuracia-knn-0.45,acuracia-knn-0.5,acuracia-knn-0.55,acuracia-knn-0.6,acuracia-knn-0.65,acuracia-knn-0.7,acuracia-knn-0.75,acuracia-knn-0.8,acuracia-knn-0.85,acuracia-knn-0.9,acuracia-knn-1.0,acuracia-knn-0.95,acuracia-mix-0.0,acuracia-mix-0.05,acuracia-mix-0.1,acuracia-mix-0.15,acuracia-mix-0.2,acuracia-mix-0.25,acuracia-mix-0.3,acuracia-mix-0.35,acuracia-mix-0.4,acuracia-mix-0.45,acuracia-mix-0.5,acuracia-mix-0.55,acuracia-mix-0.6,acuracia-mix-0.65,acuracia-mix-0.7,acuracia-mix-0.75,acuracia-mix-0.8,acuracia-mix-0.85,acuracia-mix-0.9,acuracia-mix-1.0,acuracia-mix-0.95,acuracia-naive-bayes-0.0,acuracia-naive-bayes-0.05,acuracia-naive-bayes-0.1,acuracia-naive-bayes-0.15,acuracia-naive-bayes-0.2,acuracia-naive-bayes-0.25,acuracia-naive-bayes-0.3,acuracia-naive-bayes-0.35,acuracia-naive-bayes-0.4,acuracia-naive-bayes-0.45,acuracia-naive-bayes-0.5,acuracia-naive-bayes-0.55,acuracia-naive-bayes-0.6,acuracia-naive-bayes-0.65,acuracia-naive-bayes-0.7,acuracia-naive-bayes-0.75,acuracia-naive-bayes-0.8,acuracia-naive-bayes-0.85,acuracia-naive-bayes-0.9,acuracia-naive-bayes-1.0,acuracia-naive-bayes-0.95,acuracia-perceptron-0.0,acuracia-perceptron-0.1,acuracia-perceptron-0.2,acuracia-perceptron-0.4,acuracia-perceptron-0.5,acuracia-perceptron-0.8,acuracia-perceptron-0.9,acuracia-perceptron-1.0,acuracia-perceptron-0.05,acuracia-perceptron-0.15,acuracia-perceptron-0.25,acuracia-perceptron-0.3,acuracia-perceptron-0.35,acuracia-perceptron-0.45,acuracia-perceptron-0.55,acuracia-perceptron-0.6,acuracia-perceptron-0.65,acuracia-perceptron-0.7,acuracia-perceptron-0.75,acuracia-perceptron-0.85,acuracia-perceptron-0.95,acuracia-tree-0.0,acuracia-tree-0.1,acuracia-tree-0.2,acuracia-tree-0.4,acuracia-tree-0.5,acuracia-tree-0.8,acuracia-tree-0.9,acuracia-tree-1.0,acuracia-tree-0.05,acuracia-tree-0.15,acuracia-tree-0.25,acuracia-tree-0.3,acuracia-tree-0.35,acuracia-tree-0.45,acuracia-tree-0.55,acuracia-tree-0.6,acuracia-tree-0.65,acuracia-tree-0.7,acuracia-tree-0.75,acuracia-tree-0.85,acuracia-tree-0.95,similaridade-tree-2.0,similaridade-tree-4.0,similaridade-tree-6.0,similaridade-tree-8.0,similaridade-tree-10.0,similaridade-tree-20.0,similaridade-perceptron-2.0,similaridade-perceptron-4.0,similaridade-perceptron-6.0,similaridade-perceptron-8.0,similaridade-perceptron-10.0,similaridade-perceptron-20.0,similaridade-naive-bayes-2.0,similaridade-naive-bayes-4.0,similaridade-naive-bayes-6.0,similaridade-naive-bayes-8.0,similaridade-naive-bayes-10.0,similaridade-naive-bayes-20.0,similaridade-knn-2.0,similaridade-knn-4.0,similaridade-knn-6.0,similaridade-knn-8.0,similaridade-knn-10.0,similaridade-knn-20.0,similaridade-mix-2.0,similaridade-mix-4.0,similaridade-mix-6.0,similaridade-mix-8.0,similaridade-mix-10.0,similaridade-mix-20.0,similaridade-tree-1.0,similaridade-tree-3.0,similaridade-tree-5.0,similaridade-tree-7.0,similaridade-tree-9.0,similaridade-perceptron-1.0,similaridade-perceptron-3.0,similaridade-perceptron-5.0,similaridade-perceptron-7.0,similaridade-perceptron-9.0,similaridade-naive-bayes-1.0,similaridade-naive-bayes-3.0,similaridade-naive-bayes-5.0,similaridade-naive-bayes-7.0,similaridade-naive-bayes-9.0,similaridade-knn-1.0,similaridade-knn-3.0,similaridade-knn-5.0,similaridade-knn-7.0,similaridade-knn-9.0,similaridade-mix-1.0,similaridade-mix-3.0,similaridade-mix-5.0,similaridade-mix-7.0,similaridade-mix-9.0,similaridade-tree-11.0,similaridade-tree-12.0,similaridade-tree-13.0,similaridade-tree-14.0,similaridade-tree-15.0,similaridade-tree-16.0,similaridade-tree-17.0,similaridade-tree-18.0,similaridade-tree-19.0,similaridade-perceptron-11.0,similaridade-perceptron-12.0,similaridade-perceptron-13.0,similaridade-perceptron-14.0,similaridade-perceptron-15.0,similaridade-perceptron-16.0,similaridade-perceptron-17.0,similaridade-perceptron-18.0,similaridade-perceptron-19.0,similaridade-naive-bayes-11.0,similaridade-naive-bayes-12.0,similaridade-naive-bayes-13.0,similaridade-naive-bayes-14.0,similaridade-naive-bayes-15.0,similaridade-naive-bayes-16.0,similaridade-naive-bayes-17.0,similaridade-naive-bayes-18.0,similaridade-naive-bayes-19.0,similaridade-knn-11.0,similaridade-knn-12.0,similaridade-knn-13.0,similaridade-knn-14.0,similaridade-knn-15.0,similaridade-knn-16.0,similaridade-knn-17.0,similaridade-knn-18.0,similaridade-knn-19.0,similaridade-mix-11.0,similaridade-mix-12.0,similaridade-mix-13.0,similaridade-mix-14.0,similaridade-mix-15.0,similaridade-mix-16.0,similaridade-mix-17.0,similaridade-mix-18.0,similaridade-mix-19.0
similaridade-naive-bayes-2.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5991173250063284,0.9,0.6667785030664566,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.01030168828131095,0.03734570079555799,0.0017645545796408646,0.012095997185454621,0.005390777922982037,0.0028306782784650597,0.003026042924024197,0.004141468677434368,0.00861005695541639,0.002525037435407107,0.003916700418013175,0.005860624887856325,0.006610108091164468,0.00233548077226442,0.010583631773432245,0.04137815054736271,0.07108431606483767,0.07594530649593956,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.001,0.001,0.0019441768224929268,0.001,0.0026211215403377786,0.0878016578087083,0.6306928653544003,0.9,0.001,0.0011899433256049585,0.002139692060259546,0.001,0.0014231154524644296,0.001,0.004343441619972133,0.00533851468431934,0.0028042471779545775,0.0025000910300758683,0.0013161394275318372,0.03071308544408391,0.7502293710488778,0.9,0.9,0.6352016136954829,0.039790651584995285,0.08148350700862994,0.0022036085577752385,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7457181591268081,0.2176845094672999,0.1914129868631126,0.03885910776065504,0.006730932597338257,0.9,0.7547400042459482,0.6103913449216387,0.11505886325045711,0.018624987502638413,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8810430539851545,0.16112927767418928,0.21510090143776006,0.14131628627807125,0.03417333500099873,0.014044982795766936,0.004426453154978804,0.005970542055804495,0.001,0.00861005695541639,0.001,0.013326174957491554,0.001,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8336765541114751,0.8066125388649701,0.9,0.9,0.9,0.2883678072813003,0.08484757066087101,0.010488136160218264,0.029221291042187403,0.03174262412190876,0.03227197213033206,0.06487642780684888,0.006025997362780977,0.0017645545796408646
similaridade-naive-bayes-4.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6825665829872815,0.9,0.7502293710488778,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.014291261371329966,0.0495583247652992,0.002525037435407107,0.016690408248630995,0.007583694834174426,0.004027609123985809,0.004304248218409468,0.005860624887856325,0.011987272739904298,0.0035920683280702415,0.005542422655329671,0.008229184034137749,0.009253010129597672,0.003330534928429829,0.014670110341619025,0.05496485666869699,0.08913386684751357,0.09540994433940964,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.001,0.001,0.0027760292849010604,0.0010894143312052407,0.003732810669948794,0.11589714982373811,0.7141433455303159,0.9,0.001,0.0017112727651752424,0.003058662278151103,0.00105943015825527,0.002038624327057259,0.001124338359580257,0.0061370134364541196,0.007514083616288358,0.003990596349895736,0.003559924077061183,0.0018862815079192519,0.04137815054736271,0.8336765541114751,0.9,0.9,0.7186516306302877,0.05280373532528204,0.1029157904659298,0.003144636603507056,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8291688527335885,0.2683057481170369,0.23760393797250368,0.05154191457909174,0.009421512112899433,0.9,0.8381875541315166,0.6938424920294135,0.14436689723586438,0.02513016986994321,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.20116194769979046,0.26526973222547456,0.17870502310197045,0.04570104968489197,0.019258759545414006,0.0062523835498679015,0.008382346591309653,0.001124338359580257,0.011987272739904298,0.001,0.0183138291159316,0.0013021379438034053,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8900628040657236,0.9,0.9,0.9,0.3508034585726121,0.10766374329426909,0.014543018688974119,0.03947746892063975,0.04267688980039963,0.04333949114205926,0.0848475706606463,0.008457226458090661,0.002525037435407107
similaridade-naive-bayes-6.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.06742106335221731,0.18322612157816098,0.014796117279026966,0.0770427904388653,0.03885910776065504,0.02231307972931429,0.023594067575828714,0.03096824485021865,0.05766067777812034,0.020236624320463026,0.029463291017566506,0.04170002816172447,0.04604271718289721,0.018941655250052647,0.06897528638901507,0.1986880715297228,0.2961568394341535,0.3101343238220512,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0036996127084774066,0.0022036085577752385,0.016129040592603006,0.006856935098579986,0.020911178305681344,0.3568759539364018,0.9,0.9,0.0010086707432349629,0.010393883261134218,0.01756257345699852,0.006671942866787961,0.012202983435066206,0.007047584288793485,0.03227197213033228,0.03855561452363443,0.022132520738838424,0.020071606088177818,0.011367850780754196,0.15900439302182268,0.9,0.9,0.9,0.9,0.1926101304602107,0.3255337439981818,0.01801137089826077,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6397148187759409,0.592352365095467,0.1890391508625604,0.04673525034154824,0.9,0.9,0.9,0.43063620631884725,0.10685884342043517,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5269434149864708,0.6352016136954826,0.489578761514708,0.17299164249813292,0.08653438163736005,0.032804497271324395,0.04234963051796392,0.007047584288793485,0.05766067777812034,0.0043840523516957,0.0831633268184856,0.008083503607726139,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7524845616285522,0.33695786695610985,0.06845803475805812,0.1527205591837525,0.1632654899166508,0.16541268198908554,0.2775124346918564,0.04267688980039963,0.014796117279026966
similaridade-naive-bayes-8.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0481346346782322,0.1393253544815164,0.01011656195709143,0.05540603462766569,0.02733349226711057,0.015584956271188055,0.016547211412843432,0.021776716964388765,0.04137815054736271,0.014044982795766714,0.020740024724303585,0.02946329101756251,0.032804497271324395,0.013095695691582643,0.049201439014982085,0.1527205591837525,0.23336092709956502,0.24463895589551943,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.002450570979473099,0.0014487498163778811,0.011067106002741744,0.0045958851589942284,0.01454301868897423,0.28370451542462727,0.9,0.9,0.001,0.007047584288793485,0.012095997185454621,0.004468966172990307,0.008305579640867977,0.0047280278428870615,0.022673267494540683,0.02710390742777402,0.015451854512805507,0.013923857768344927,0.007720948421289897,0.12181670534792344,0.9,0.9,0.9,0.9,0.14749477620220286,0.25925419708740827,0.012421671977047799,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5427293937712272,0.4970266517203733,0.14436689723585627,0.033346997738130324,0.9,0.9,0.9,0.3428282166268821,0.08092563049480639,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.4494945681245751,0.5382205515811199,0.41273047907893123,0.1290425209953422,0.06338076806167448,0.023036940189194666,0.02995995594197043,0.0047280278428870615,0.04137815054736271,0.002915212402990641,0.060471197502626195,0.005441560094888498,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6555014646068916,0.26830574811703645,0.04884444235964436,0.11673636968586021,0.12499880834403987,0.12499941492163014,0.2176845094672999,0.03020887208951406,0.01011656195709143
similaridade-naive-bayes-10.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.03794385031932157,0.11589714982373811,0.007653159875456561,0.04367067075679243,0.021253679694419936,0.011883143210338343,0.012640358426433185,0.016830530026811896,0.03227197213033206,0.010676492977516383,0.015990362994796836,0.022854748347265308,0.025341927761868388,0.009937580103117072,0.03885910776065504,0.1249994149216278,0.19381606152467645,0.2049086662961268,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0018163964013011569,0.001066829406818015,0.008382346591309653,0.003427149896240711,0.011067106002741744,0.23760393797250834,0.9,0.9,0.001,0.005290967735203322,0.009171971723402561,0.003330534928429829,0.0062523835498680125,0.0035249619750777894,0.01756257345699852,0.021081365344652325,0.01177735114135292,0.010583631773432245,0.005805222681629418,0.09686954179560392,0.9,0.9,0.9,0.9,0.12266536748291712,0.2176845094672999,0.009421512112899433,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.48182999360486367,0.445821497211635,0.12011587209949304,0.025773019838658318,0.9,0.9,0.9,0.2914826719805813,0.06437591318010749,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.3879623297047159,0.4786450919252948,0.3487925315111118,0.10685884342043517,0.04955832476517552,0.01785837368795462,0.0232217596700085,0.0035249619750777894,0.03227197213033206,0.002159721314921925,0.047432609307135776,0.004066296721845664,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.585584207245583,0.2254963403660315,0.03855561452363443,0.09256288339254004,0.09985078623157118,0.10137398398505615,0.17982301780010124,0.023405737943135607,0.007653159875456561
similaridade-naive-bayes-20.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0904888719984116,0.24039287779934826,0.021776716964388765,0.10369564256002561,0.055406034627764944,0.03253768312698191,0.03445233887751176,0.04467692608730656,0.08148350700862994,0.029463291017564508,0.042676889800396633,0.0595184856092541,0.06588591087966722,0.02756220455227887,0.09256288339254004,0.2592541970874067,0.37961599427719783,0.3983646027513772,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005700829516206429,0.003427149896240711,0.02359406757582916,0.010393883261134218,0.03046108597382491,0.4494945681245748,0.9,0.9,0.0015822116040493661,0.015584956271188055,0.025558698263924207,0.01011656195709143,0.018162930869352945,0.010676492977516383,0.04638715230966717,0.054964856668615836,0.03227197213033206,0.029221291042187403,0.01697525677502587,0.2099753005297983,0.9,0.9,0.9,0.9,0.25186400242893225,0.41878448674202784,0.026210785847188056,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7434619402616943,0.6960991763144305,0.24750960032811098,0.06690901051078713,0.9,0.9,0.9,0.5111565539986666,0.14334107463052403,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6306928653544003,0.7389527959927045,0.5878386653310748,0.226804060401387,0.11757857689077256,0.04708231413753883,0.060471197502545704,0.010676492977516383,0.08148350700862994,0.006730932597338257,0.11256188086641106,0.012202983435066206,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8562333242860438,0.430636206318847,0.0918668621830444,0.20240702131424826,0.21510090143776006,0.2176845094672999,0.3548424907962068,0.060949182909624144,0.021776716964388765
similaridade-knn-2.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8697647994648945,0.7479720397720127,0.9,0.9,0.9,0.9,0.9,0.9,0.5675403526751597,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
similaridade-knn-4.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
similaridade-knn-6.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
similaridade-knn-8.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
similaridade-knn-10.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
